	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
382	98.346297,39.752679	方特大道4111号嘉峪关方特欢乐世界	嘉峪关市	嘉峪关市	B0FFGMBYJH	[]	嘉峪关方特欢乐世界(出口)	甘肃省	[]	通行设施;临街院门;临街院正门	991401	98.346297	39.752679	欢乐世界
383	111.292978,26.394621	龙溪路424号	东安县	永州市	B0FFHFVUX5	[]	九龙时代广场儿童欢乐世界	湖南省	0746-4220278	体育休闲服务;休闲场所;游乐场	080501	111.292978	26.394621	欢乐世界
384	120.859253,31.112953	周庄镇全功路周庄欢乐世界	昆山市	苏州市	B0FFG1PU0M	[]	周庄欢乐世界烧烤区	江苏省	[]	风景名胜;风景名胜;风景名胜	110200	120.859253	31.112953	欢乐世界
385	120.005569,31.820934	河海东路环球恐龙城迪诺水镇泰迪熊欢乐世界6-103号	新北区	常州市	B0FFG15EX6	[]	泰迪熊欢乐世界	江苏省	13775025090	购物服务;购物相关场所;购物相关场所	060000	120.005569	31.820934	欢乐世界
386	118.375494,31.377145	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZTGE	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.375494	31.377145	欢乐世界
387	108.657660,21.935340	金海湾东大街88号广西东盟商贸城内附近	钦南区	钦州市	B0FFHYBG92	[]	钦州凤凰欢乐世界停车场	广西壮族自治区	[]	交通设施服务;停车场;停车场相关	150900	108.657660	21.935340	欢乐世界
388	117.270658,34.835493	泰山北路大桥以西蟠龙河河道北侧田湾村南侧	薛城区	枣庄市	B0FFG8114J	[]	活力湾欢乐世界	山东省	0632-7667066;18265220899	体育休闲服务;休闲场所;游乐场	080501	117.270658	34.835493	欢乐世界
389	98.346537,39.752732	方特大道4111号嘉峪关方特欢乐世界	嘉峪关市	嘉峪关市	B0FFGMBYJ6	[]	嘉峪关方特欢乐世界售票窗口	甘肃省	[]	生活服务;售票处;售票处	070300	98.346537	39.752732	欢乐世界
390	118.377538,31.374796	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZUW1	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.377538	31.374796	欢乐世界
391	118.379807,31.375950	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZUWA	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.379807	31.375950	欢乐世界
392	118.381320,31.375968	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZTGN	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.381320	31.375968	欢乐世界
393	118.376953,31.376051	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZTGI	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.376953	31.376051	欢乐世界
394	118.374367,31.377264	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZUVU	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.374367	31.377264	欢乐世界
395	118.375467,31.378089	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZUVS	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.375467	31.378089	欢乐世界
396	118.380622,31.378341	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZR36	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.380622	31.378341	欢乐世界
397	118.378262,31.378466	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZQSJ	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.378262	31.378466	欢乐世界
398	118.376797,31.378670	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZTGC	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.376797	31.378670	欢乐世界
399	118.378621,31.379444	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZTKE	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.378621	31.379444	欢乐世界
400	118.381362,31.379747	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZTFV	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.381362	31.379747	欢乐世界
401	118.379490,31.380063	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZS90	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.379490	31.380063	欢乐世界
402	118.377500,31.380163	天门山公共服务中心银湖北路80号芜湖方特欢乐世界	镜湖区	芜湖市	B0FFGLZRO3	[]	方特欢乐世界-公共厕所	安徽省	[]	公共设施;公共厕所;公共厕所	200300	118.377500	31.380163	欢乐世界
403	119.747237,49.213504	桥头街11号伊仕丹购物广场F6层	海拉尔区	呼伦贝尔市	B0FFH3WPFE	[]	宝贝龙欢乐世界(伊仕丹购物广场)	内蒙古自治区	[]	购物服务;购物相关场所;购物相关场所	060000	119.747237	49.213504	欢乐世界
404	111.044636,35.111645	义乌商贸城5层西	盐湖区	运城市	B0FFI94H1V	[]	思必得儿童欢乐世界	山西省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	111.044636	35.111645	欢乐世界
405	118.927349,32.048594	宇业·东方红郡天赋广场23栋2层	江宁区	南京市	B0FFHJ4ET5	[]	吉姆考拉儿童欢乐世界	江苏省	025-84123011;025-84123010	体育休闲服务;休闲场所;游乐场	080501	118.927349	32.048594	欢乐世界
406	121.7406,25.130154	基隆市仁愛區孝二路86號3樓	[]	[]	B0FFFUVP5V	[]	湯姆熊歡樂世界	[]	[]	体育休闲服务;娱乐场所;娱乐场所	080300	121.7406	25.130154	欢乐世界
407	118.312450,32.254714	龙蟠大道金鹏九九商场三楼(菲尼克斯健身中心楼上)	南谯区	滁州市	B0FFFS39BI	[]	最终幻想欢乐世界	安徽省	0550-2173118	体育休闲服务;娱乐场所;网吧	080308	118.312450	32.254714	欢乐世界
408	113.727109,34.755880	中州大道与中州大道入口交叉口北50米	金水区	郑州市	B0FFFEZMR1	[]	方特欢乐世界出口(中州大道出口北向)	河南省	[]	交通设施服务;交通服务相关;交通服务相关	150000	113.727109	34.755880	欢乐世界
409	113.328913,22.997510	迎宾路长隆欢乐世界	番禺区	广州市	B0FFFDONDM	[]	长隆欢乐世界医务室	广东省	[]	医疗保健服务;诊所;诊所	090300	113.328913	22.997510	欢乐世界
410	118.664490,37.445350	东城东三路138号银座购物广场3楼北首	东营区	东营市	B0FFHTS7OW	[]	七彩花欢乐世界	山东省	13872572688	购物服务;购物相关场所;购物相关场所	060000	118.664490	37.445350	欢乐世界
411	116.760464,23.344242	泰星庄泰星路12号方特欢乐世界蓝水星	龙湖区	汕头市	B02F20PGW6	[]	方特欢乐世界蓝水星(西南门)	广东省	[]	通行设施;临街院门;临街院正门	991401	116.760464	23.344242	欢乐世界
412	115.523693,38.233829	为民街与育才路交口东南瑞泰广场3楼	安平县	衡水市	B0FFFTJDQ2	[]	小叮当欢乐世界	河北省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	115.523693	38.233829	欢乐世界
413	116.548018,31.774335	经二路东50米	金安区	六安市	B0FFHGUGT4	[]	金领欢乐世界行政楼	安徽省	[]	商务住宅;商务住宅相关;商务住宅相关	120000	116.548018	31.774335	欢乐世界
414	118.374818,31.378441	天门山公共服务中心银湖北路80号华强城市广场a座芜湖方特欢乐世界	镜湖区	芜湖市	B022915AS6	[]	方特欢乐世界停车场	安徽省	[]	交通设施服务;停车场;公共停车场	150904	118.374818	31.378441	欢乐世界
415	108.857447,34.049261	秦岭北麓环山生态旅游带秦岭欢乐世界内	长安区	西安市	B0FFFGV0NT	[]	秦岭欢乐世界售票处	陕西省	[]	生活服务;售票处;公园景点售票处	070306	108.857447	34.049261	欢乐世界
416	113.572057,34.807219	科学大道奥斯卡影城三楼(信息工程大学对面)	中原区	郑州市	B0FFF476LW	[]	中西美食欢乐世界	河南省	0371-86557333	餐饮服务;餐饮相关场所;餐饮相关	050000	113.572057	34.807219	欢乐世界
417	120.962264,31.605382	支塘镇常客隆三楼	常熟市	苏州市	B0FFHIYCQI	[]	乐吉狮欢乐世界	江苏省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	120.962264	31.605382	欢乐世界
418	118.716803,32.130030	旭日爱上城第四区-北区	浦口区	南京市	B0FFI47THB	[]	南京欢乐世界乐享空间民宿	江苏省	[]	住宿服务;旅馆招待所;旅馆招待所	100200	118.716803	32.130030	欢乐世界
419	112.541763,33.027667	两相西路与两相西路962巷交叉口东北50米	卧龙区	南阳市	B0FFGIN3MA	[]	东方欢乐世界文化生态园展示馆	河南省	[]	科教文化服务;展览馆;展览馆	140200	112.541763	33.027667	欢乐世界
420	113.155825,27.835505	人民南路314号	芦淞区	株洲市	B0FFH02PXD	[]	方特欢乐世界直通车	湖南省	[]	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	113.155825	27.835505	欢乐世界
421	113.252760,23.124954	中山七路65号富邦中心3层	荔湾区	广州市	B0FFFDPA3F	[]	欢乐世界富邦同学荟	广东省	[]	体育休闲服务;娱乐场所;游戏厅	080305	113.252760	23.124954	欢乐世界
422	101.722431,26.520666	五十一大河中路289号(鑫岛车站下即到)	仁和区	攀枝花市	B0FFH0JYHP	[]	鑫岛欢乐世界停车场	四川省	[]	交通设施服务;停车场;公共停车场	150904	101.722431	26.520666	欢乐世界
423	119.402678,26.240693	贵安新天地贵安欢乐世界内	连江县	福州市	B0FFG99TYC	[]	贵安欢乐世界-医务室	福建省	[]	医疗保健服务;诊所;诊所	090300	119.402678	26.240693	欢乐世界
424	113.368777,40.057529	南环东路大同文化科技产业基地内方特欢乐世界	南郊区	大同市	B0FFGLZEE9	[]	方特欢乐世界医务室	山西省	[]	医疗保健服务;诊所;诊所	090300	113.368777	40.057529	欢乐世界
425	121.314909,31.194868	申长路818号附近	闵行区	上海市	B0FFG8ZFYI	[]	疯小子欢乐世界	上海市	[]	体育休闲服务;休闲场所;休闲场所	080500	121.314909	31.194868	欢乐世界
426	113.366743,40.061602	南环东路大同文化科技产业基地内方特欢乐世界	南郊区	大同市	B0FFGLZFIJ	[]	方特欢乐世界广播室	山西省	[]	生活服务;生活服务场所;生活服务场所	070000	113.366743	40.061602	欢乐世界
427	113.372124,40.062398	南环东路大同文化科技产业基地内方特欢乐世界	南郊区	大同市	B0FFGLZE09	[]	方特欢乐世界停车场	山西省	[]	交通设施服务;停车场;公共停车场	150904	113.372124	40.062398	欢乐世界
428	113.023825,25.780604	香雪路人人乐超市1层	北湖区	郴州市	B0FFI4G06K	[]	城际勇士欢乐世界	湖南省	[]	体育休闲服务;休闲场所;游乐场	080501	113.023825	25.780604	欢乐世界
429	116.554166,31.771018	经三路与迎宾大道交叉口西北50米	金安区	六安市	B0FFG6R0OB	[]	金领欢乐世界停车场	安徽省	[]	交通设施服务;停车场;公共停车场	150904	116.554166	31.771018	欢乐世界
430	116.554243,31.770477	皋城东路与迎宾大道交叉口西北150米	金安区	六安市	B0FFG6R0MJ	[]	金领欢乐世界停车场	安徽省	[]	交通设施服务;停车场;公共停车场	150904	116.554243	31.770477	欢乐世界
431	109.510627,36.607457	百米大道东大上品背后,塞纳国际二层	宝塔区	延安市	B0FFGERHO5	[]	开心童年欢乐世界	陕西省	0911-8074455	体育休闲服务;休闲场所;游乐场	080501	109.510627	36.607457	欢乐世界
432	118.831433,34.100392	迎宾大道月星家具生活广场	沭阳县	宿迁市	B0FFHJB9R6	[]	硕宝欢乐世界	江苏省	13912081288	体育休闲服务;体育休闲服务场所;体育休闲服务场所	080000	118.831433	34.100392	欢乐世界
433	120.231660,33.383052	新城街道嵩山路卡迪欢乐世界	亭湖区	盐城市	B0FFFET218	[]	卡迪欢乐世界停车场	江苏省	[]	交通设施服务;停车场;公共停车场	150904	120.231660	33.383052	欢乐世界
434	123.191414,47.330299	新谊路百花购物中心二层	龙江县	齐齐哈尔市	B0FFGEZRST	[]	小天才欢乐世界	黑龙江省	15146678828	科教文化服务;科教文化场所;科教文化场所	140000	123.191414	47.330299	欢乐世界
435	120.549180,31.290202	长江路397号	虎丘区	苏州市	B0FFH1Q2PB	[]	欢乐世界南停车场(出入口)	江苏省	[]	交通设施服务;停车场;停车场出入口	150909	120.549180	31.290202	欢乐世界
436	120.542387,31.842534	杨舍镇金港大道镜湖生态公园	张家港市	苏州市	B0FFH1GVBF	[]	欢乐世界北停车场(出入口)	江苏省	[]	交通设施服务;停车场;停车场出入口	150909	120.542387	31.842534	欢乐世界
437	120.544445,31.843236	湖东路与湖南路交叉口西北50米	张家港市	苏州市	B0FFH1FK5Y	[]	欢乐世界北停车场(出入口)	江苏省	[]	交通设施服务;停车场;停车场出入口	150909	120.544445	31.843236	欢乐世界
438	115.796005,32.891789	清河路与西二环交汇处	颍州区	阜阳市	B0FFGAJBF6	[]	七彩世界欢乐城	安徽省	[]	商务住宅;住宅区;住宅小区	120302	115.796005	32.891789	欢乐世界
439	117.255947,39.121476	津滨大道与琳科东路交汇处西100米爱琴海购物公园3层321C	河东区	天津市	B0FFGEH0WZ	[]	MR SPACE玩具欢乐世界(爱琴海店)	天津市	18622210910	购物服务;专卖店;儿童用品店	061207	117.255947	39.121476	欢乐世界
440	123.745265,41.879409	经济开发区高湾经济区高望路67号	望花区	抚顺市	B0FFIBDFDQ	[]	丛林欢乐世界售票处	辽宁省	[]	生活服务;售票处;售票处	070300	123.745265	41.879409	欢乐世界
441	113.366690,40.062020	南环东路大同文化科技产业基地内方特欢乐世界	南郊区	大同市	B0FFGLZEFA	[]	方特欢乐世界售票窗口	山西省	[]	生活服务;售票处;公园景点售票处	070306	113.366690	40.062020	欢乐世界
442	108.971155,34.453219	泾阳县	泾阳县	咸阳市	BZBIO800AW	[]	乐华欢乐世界出口(G65包茂高速西南向)	陕西省	[]	地名地址信息;交通地名;高速路出口	190304	108.971155	34.453219	欢乐世界
443	116.819946,36.545109	游707路	长清区	济南市	BV10910477	[]	园博园欢乐世界水上乐园(公交站)	山东省	[]	交通设施服务;公交车站;公交车站相关	150700	116.819946	36.545109	欢乐世界
444	119.403072,26.245135	世纪金源大道与公园路交叉口南150米	连江县	福州市	B0FFFGM5Q0	[]	贵安欢乐世界售票处(世纪金源大道)	福建省	[]	生活服务;售票处;公园景点售票处	070306	119.403072	26.245135	欢乐世界
445	111.617422,26.222712	芝山路垠地广场二楼	零陵区	永州市	B0FFHKZFJV	[]	垠地欢乐世界	湖南省	0746-6785866	购物服务;专卖店;专营店	061200	111.617422	26.222712	欢乐世界
446	117.571058,34.865549	君山路52号枣庄贵诚购物中心3层	市中区	枣庄市	B0FFFAMUIA	[]	小天才欢乐世界	山东省	[]	体育休闲服务;休闲场所;游乐场	080501	117.571058	34.865549	欢乐世界
447	116.357756,27.992119	融旺商业中心B2层	临川区	抚州市	B0FFH7L1V0	[]	梦幻岛儿童欢乐世界	江西省	0794-7079520	体育休闲服务;休闲场所;游乐场	080501	116.357756	27.992119	欢乐世界
448	114.718784,35.825588	215省道北50米	内黄县	安阳市	B0FFFZAPLQ	[]	小熊维尼欢乐世界	河南省	[]	体育休闲服务;休闲场所;游乐场	080501	114.718784	35.825588	欢乐世界
449	118.725660,32.138881	大桥北路48号红太阳华东MALL弘阳欢乐世界	浦口区	南京市	B0FFFERUSJ	[]	弘阳欢乐世界售票处	江苏省	[]	生活服务;售票处;售票处	070300	118.725660	32.138881	欢乐世界
450	118.089510,39.597140	[]	路北区	唐山市	B0FFHYN99X	[]	绿洲欢乐世界停车场	河北省	[]	交通设施服务;停车场;停车场相关	150900	118.089510	39.597140	欢乐世界
451	126.526786,43.862052	越山路378号中东新生活	船营区	吉林市	B01B00Q834	[]	中东新生活欢乐世界	吉林省	0432-66588123;0432-66588888	购物服务;商场;商场	060100	126.526786	43.862052	欢乐世界
452	113.349080,22.998389	南村镇番禺大道北383号海印又一城奥特莱斯广场F4层	番禺区	广州市	B0FFF4OT93	[]	哈比熊欢乐世界(海印又一城奥特莱斯广场)	广东省	020-31063468	体育休闲服务;休闲场所;游乐场|体育休闲服务;娱乐场所;游戏厅	080501|080305	113.349080	22.998389	欢乐世界
453	101.722109,26.520608	五十一大河中路289号(鑫岛车站下即到)	仁和区	攀枝花市	B0FFH0JYHO	[]	鑫岛欢乐世界售票处	四川省	[]	生活服务;售票处;售票处	070300	101.722109	26.520608	欢乐世界
454	104.897675,25.066008	园丁二路与峰林北路交叉口西南50米	兴义市	黔西南布依族苗族自治州	B0FFFXG53V	[]	方特欢乐世界儿童游乐园	贵州省	[]	体育休闲服务;休闲场所;游乐场	080501	104.897675	25.066008	欢乐世界
